ID	Titolo del documento	Anno	Vol.	Carta-nr	Carta-lett	Quest.	Note	Nome	Categoria	Titolo categoria	Sottocategoria	Titolo sottocategoria
	1296.07.tif	1938	VII	1296				metti *in gabbia il canarino* [Serinus canarius L.] !	IX	La caccia. Gli uccelli. Il pipistrello.		
	1297.07.tif	1938	VII	1297	a			mi piace il canto *dell'usignolo* [Luscinia megarhynchus corsa PARR.]. 	IX	La caccia. Gli uccelli. Il pipistrello.		
	1297.07.tif	1938	VII	1297	b			come sono belle le penne *del pappagallo !*	IX	La caccia. Gli uccelli. Il pipistrello.		
	1298.07.tif	1938	VII	1298				*ti regalo queste allodole [Alauda arvensis L.].	IX	La caccia. Gli uccelli. Il pipistrello.		
	1299.07.tif	1938	VII	1299				*tornano le rondini* [ Hirundo rustica L.].	IX	La caccia. Gli uccelli. Il pipistrello.		
	1300.07.tif	1938	VII	1300	a			ho ucciso molte *pernici* [Caccabis ruja corsa PARR.]. 	IX	La caccia. Gli uccelli. Il pipistrello.		
	1300.07.tif	1938	VII	1300	b			quante *beccacce* [Scolopax rusticola L.] ci sono!	IX	La caccia. Gli uccelli. Il pipistrello.		
	1301.07.tif	1938	VII	1301				ho ammazzato due *pettirossi* [Erithacus rubecola L.], *diciassette tordi* [Turdus musicus L.] e diciotto quaglie [Coturnix coturnix corsicana TSCH.].	IX	La caccia. Gli uccelli. Il pipistrello.		
	1302.07.tif	1938	VII	1302				ho ammazzato due pettirossi [Erithacus rubecola L.], diciassette tordi [Turdus musicus L.] e *diciotto quaglie* [Coturnix coturnix corsicana TSCH.].	IX	La caccia. Gli uccelli. Il pipistrello.		
	1303.07.tif	1938	VII	1303				taglia le ali *allo storno* [Sturnus vulgaris L.], e *lascialo girare per la casa!*	IX	La caccia. Gli uccelli. Il pipistrello.		
	1304.07.tif	1938	VII	1304				*la ballerina* [Motacilla alba L.] *dimena la coda.*	IX	La caccia. Gli uccelli. Il pipistrello.		
	1305.07.tif	1938	VII	1305	a			mi sembra *un corvo* [Corvus corax L.]; no! *è una cornacchia* [Corvus corone L.]	IX	La caccia. Gli uccelli. Il pipistrello.		
	1305.07.tif	1938	VII	1305	b			*la taccola* [Corvus monedula L.] mangia i vermi.	IX	La caccia. Gli uccelli. Il pipistrello.		
	1306.07.tif	1938	VII	1306				*ho ucciso un codirosso* [Phoenicurus phoenicurus L.] e *una ghiandaia* [Garrulus glandarius L.]	IX	La caccia. Gli uccelli. Il pipistrello.		
	1307.07.tif	1938	VII	1307				mi hanno regalato *un picchio* [Dryocopus martius SALVAD.] e uno scricciolo [Anorthura troglodytes Schieb.]	IX	La caccia. Gli uccelli. Il pipistrello.		
	1308.07.tif	1938	VII	1308	a			è una *cincia* [parus major L.] ~ un'upupa [Upupa epops L.]. 	IX	La caccia. Gli uccelli. Il pipistrello.		
	1308.07.tif	1938	VII	1308	b			*i martin pescatore* [Alcedo hispida L.] mangiano i pesci.	IX	La caccia. Gli uccelli. Il pipistrello.		
	1309.07.tif	1938	VII	1309				sento *il verso del cuculo* [Cuculus canorus kleinschmidtii Schieb.].	IX	La caccia. Gli uccelli. Il pipistrello.		
	1310.07.tif	1938	VII	1310	a			quella è *un'aquila* [Aquila chrysaetus L.] e questo è *uno sparviero* [accipiter nisus L.].	IX	La caccia. Gli uccelli. Il pipistrello.		
	1310.07.tif	1938	VII	1310	b			*l'astore* [Astur palumbarius L.] mangia gli uccelli.	IX	La caccia. Gli uccelli. Il pipistrello.		
	1311.07.tif	1938	VII	1311				*l'assiolo* [Otus scops Tschusii SCHIEB.] *canta* di notte *e fa ....* [il suo verso caratteristico]	IX	La caccia. Gli uccelli. Il pipistrello.		
	1312.07.tif	1938	VII	1312				*il canto della civetta* [Athene noctua Scop.] *porta disgrazia.*	IX	La caccia. Gli uccelli. Il pipistrello.		
	1313.07.tif	1938	VII	1313				non la sposo, perché *è una civetta.*	IX	La caccia. Gli uccelli. Il pipistrello.		
	1314.07.tif	1938	VII	1314				nella grotta ci sono *gufi* [Asio otus L.] *e pipistrelli.*	IX	La caccia. Gli uccelli. Il pipistrello.		
	1315.07.tif	1938	VII	1315				*l'anatra* [domestica] *s'è appollaiata*; portale il becchime!	IX	La caccia. Gli uccelli. Il pipistrello.		
	1316.07.tif	1938	VII	1316				l'anatra [domestica] s'è appollaiata; *portale il becchime!*	IX	La caccia. Gli uccelli. Il pipistrello.		
	1317.07.tif	1938	VII	1317				domani *andrò a vender l'oca* [Anser domesticus L.].	IX	La caccia. Gli uccelli. Il pipistrello.		
	1318.07.tif	1938	VII	1318				andiamo [imp.] *a cacciare le anatre selvatiche* [Anas boschwas L.]!	IX	La caccia. Gli uccelli. Il pipistrello.		
	1319.07.tif	1938	VII	1319				*i gabbiani [Larus ridibundus L.] *volano a fior d'acqua.*	IX	La caccia. Gli uccelli. Il pipistrello.		
	1320.07.tif	1938	VII	1320				[egli] ha il collo lungo *come quello della cicogna* [Ciconia alba SALVAD. L.]	IX	La caccia. Gli uccelli. Il pipistrello.		
	1321.07.tif	1938	VII	1321				è *una gallinella d'acqua ~ una folaga.*	IX	La caccia. Gli uccelli. Il pipistrello.		
	1322.07.tif	1938	VII	1322				*le lucciole* [Lampyris noctiluca L.] *si vedono* bene di notte.	X	Insetti. Rettili ed altri animali.		
	1323.07.tif	1938	VII	1323	a			è *una coccinella* [Coccinella septempunctata L.]. 	X	Insetti. Rettili ed altri animali.		
	1323.07.tif	1938	VII	1323	b			il bimbo gioca con *una cetonia* [Cetonia aurata L.]. 	X	Insetti. Rettili ed altri animali.		
	1323.07.tif	1938	VII	1323	c			*il cerambice* [Aromia moschata L.] vola.	X	Insetti. Rettili ed altri animali.		
	1324.07.tif	1938	VII	1324				quante *formiche in quel formicaio!*	X	Insetti. Rettili ed altri animali.		
	1325.07.tif	1938	VII	1325				*il calabrone* [Vespa crabro L.] si rassomiglia *alla vespa* [Vespa vulgaris L.], ma è più grosso.	X	Insetti. Rettili ed altri animali.		
	1326.07.tif	1938	VII	1326				il calabrone [Vespa crabro L.] si rassomiglia alla vespa [Vespa vulgaris L.], *ma è più grosso.*	X	Insetti. Rettili ed altri animali.		
	1327.07.tif	1938	VII	1327	a			*le tignole* [Tinea pellionella L.] *mi hanno sciupato* il vestito.	X	Insetti. Rettili ed altri animali.		
	1327.07.tif	1938	VII	1327	b			*le tignole* [Tinea pellionella L.] *mi hanno sciupato* il vestito.	X	Insetti. Rettili ed altri animali.		
	1328.07.tif	1938	VII	1328				quel *bruco* [larva degli insetti] diventerà una bella *farfalla.*	X	Insetti. Rettili ed altri animali.		
	1329.07.tif	1938	VII	1329				*si udiva solo il ronzio* delle mosche [Musca domestici L.] e dei tafani [Tabanus sp.].	X	Insetti. Rettili ed altri animali.		
	1330.07.tif	1938	VII	1330				si udiva solo il ronzio *delle mosche* [Musca domestici L.] *e dei tafani* [Tabanus sp.].	X	Insetti. Rettili ed altri animali.		
	1331.07.tif	1938	VII	1331				non posso dormire *per le zanzare.*	X	Insetti. Rettili ed altri animali.		
	1332.07.tif	1938	VII	1332				*il grillotalpa* [Gryllotalpa gryllotalpa] *rode* le barbe delle piante.	X	Insetti. Rettili ed altri animali.		
	1333.07.tif	1938	VII	1333				il grillotalpa [Gryllotalpa gryllotalpa] rode *le barbe delle piante.	X	Insetti. Rettili ed altri animali.		
	1334.07.tif	1938	VII	1334				*la mantide* [Mantis religios L.] *pare che preghi.	X	Insetti. Rettili ed altri animali.		
	1335.07.tif	1938	VII	1335	a			*le cavallette rovinano* il grano	X	Insetti. Rettili ed altri animali.		
	1335.07.tif	1938	VII	1335	b			*i grilli* [Liogryllus campestris L.] portan fortuna.	X	Insetti. Rettili ed altri animali.		
	1336.07.tif	1938	VII	1336				*dicono che la forfecchia* [Forficula auricularia L.] entri negli occhi.	X	Insetti. Rettili ed altri animali.		
	1337.07.tif	1938	VII	1337				dicono che la forfecchia [Forficula auricularia L.] *entri negli occhi.*	X	Insetti. Rettili ed altri animali.		
	1338.07.tif	1938	VII	1338				il letto era pieno *di cimici* [Acanthia lectularia L.] *e di pulci [Pulex irritans L.].	X	Insetti. Rettili ed altri animali.		
	1339.07.tif	1938	VII	1339				[egli] ha la testa *carica di pidocchi* [Pediculus capiti L.] *e di lendini.*	X	Insetti. Rettili ed altri animali.		
	1340.07.tif	1938	VII	1340				dìestate *cantano le cicale* [Cicada plebeja L.].	X	Insetti. Rettili ed altri animali.		
	1341.07.tif	1938	VII	1341				*ammazza quella lucertola* [Lacerta muralis LAUR.].	X	Insetti. Rettili ed altri animali.		
	1342.07.tif	1938	VII	1342				sei verde *come un ramarro* [Lacerta viridis LAUR.] e cattiva come una serpe.	X	Insetti. Rettili ed altri animali.		
	1343.07.tif	1938	VII	1343				sei verde come un ramarro [Lacerta viridis LAUR.] e cattiva *come una serpe.*	X	Insetti. Rettili ed altri animali.		
	1344.07.tif	1938	VII	1344				*il platidattilo* [Tarentola mauritania L.] *mi fa schifo.*	X	Insetti. Rettili ed altri animali.		
	1345.07.tif	1938	VII	1345				[egli] ha preso paura *di quella salamandra* [Salamandra maculosa LAUR.].	X	Insetti. Rettili ed altri animali.		
	1346.07.tif	1938	VII	1346				si mangiano *le rane* [Rana sp.], *ma non le raganelle* [Hyla arborea L.].	X	Insetti. Rettili ed altri animali.		
	1347.07.tif	1938	VII	1347				*che brutto rospo* [Bufo vulgaris LAUR.]!	X	Insetti. Rettili ed altri animali.		
	1348.07.tif	1938	VII	1348	a			lo ha punto *uno scorpione* [Euscorpius carpathicus L.]. 	X	Insetti. Rettili ed altri animali.		
	1348.07.tif	1938	VII	1348	b			[Tegenaria domestica L.] r spazza via la ragnalela I	X	Insetti. Rettili ed altri animali.		
	1349.07.tif	1938	VII	1349				schiaccia il ragno [Tegenaria domestica L.] *e spazza via la ragnatela!*	X	Insetti. Rettili ed altri animali.		
	1350.07.tif	1938	VII	1350				*la mignatta* [Hirudo medicinalis L.] *succhia* il sangue.	X	Insetti. Rettili ed altri animali.		
	1351.07.tif	1938	VII	1351	a			questo cortile è pieno di *vermi.*	X	Insetti. Rettili ed altri animali.		
	1351.07.tif	1938	VII	1351	b			[egli] ha *la tenia* [Taenia sp.].	X	Insetti. Rettili ed altri animali.		
	1352.07.tif	1938	VII	1352				*questa chiocciola* [Helix pomatia L.] *ha la conchiglia* dura.	X	Insetti. Rettili ed altri animali.		
	1353.07.tif	1938	VII	1353				*sei lento* come una lumaca [Limax sp.] ~ una tartaruga [Testudo graeca L.).	X	Insetti. Rettili ed altri animali.		
	1354.07.tif	1938	VII	1354				sei lento *come una lumaca* [Limax sp.] *~ una tartaruga* [Testudo graeca L.).	X	Insetti. Rettili ed altri animali.		
	1355.07.tif	1938	VII	1355				*il riccio* [Erinaceus europaeus L.]. mangia *gli scarafaggi* [Periplaneta orientalis L.] *e i lombrichi.*	X	Insetti. Rettili ed altri animali.		
	1356.07.tif	1938	VII	1356	a			è svelto *come una lepre* [Lepus timidus L.]. 	X	Insetti. Rettili ed altri animali.		
	1356.07.tif	1938	VII	1356	b			ho visto *un ghiro* [Glis glis L.].	X	Insetti. Rettili ed altri animali.		
	1357.07.tif	1938	VII	1357				il cane *ha scovato un coniglio* [Lepus cuniculus L.].	X	Insetti. Rettili ed altri animali.		
	1358.07.tif	1938	VII	1358				*facciamo la battuta al cinghiale* [Sus scrofa L.].	X	Insetti. Rettili ed altri animali.		
	1359.07.tif	1938	VII	1359				non è *un cervo* [Cervus corsicanus ERXLEB.], è *un muflone* [Ovis musimon L.].	X	Insetti. Rettili ed altri animali.		
	1360.07.tif	1938	VII	1360				non è *una cerva,* è *una....* [femmina del muflone]	X	Insetti. Rettili ed altri animali.		
	1361.07.tif	1938	VII	1361				[egli] *va in giro a far ballar l'orso* [Ursus arctos L.].	X	Insetti. Rettili ed altri animali.		
	1362.07.tif	1938	VII	1362				[essi] *hanno visto il lupo* [Canis lupus L.] e gli danno la caccia.	X	Insetti. Rettili ed altri animali.		
	1363.07.tif	1938	VII	1363				[essi] hanno visto il lupo [Canis lupus L.] *e gli danno la caccia.*	X	Insetti. Rettili ed altri animali.		
	1364.07.tif	1938	VII	1364				*la volpe* [Vulpes vulgaris L.] *e la donnola* [Pulorius putorius L.] mangiano i polli.	X	Insetti. Rettili ed altri animali.		
	1365.07.tif	1938	VII	1365	a			[egli] è forte come *un leone.* 	X	Insetti. Rettili ed altri animali.		
	1365.07.tif	1938	VII	1365	b			è cattiva come *una tigre.*	X	Insetti. Rettili ed altri animali.		
	1366.07.tif	1938	VII	1366	a			sei brutto *come una scimmia.* 	X	Insetti. Rettili ed altri animali.		
	1366.07.tif	1938	VII	1366	b			sembra *uno scimmione.*	X	Insetti. Rettili ed altri animali.		
	1367.07.tif	1938	VII	1367				*questi sono animali selvatici.*	X	Insetti. Rettili ed altri animali.		
	1368.07.tif	1938	VII	1368	a			*il pescatore* è andato *a pescare.*	XI	Il corallo e le spugne.		
	1368.07.tif	1938	VII	1368	b			vado a pescare *con la canna.*	XI	Il corallo e le spugne.		
	1368.07.tif	1938	VII	1368	c			vado a pesare *con la fiocina.*	XI	Il corallo e le spugne.		
	1369.07.tif	1938	VII	1369				prepara *la barca e le reti!*	XI	Il corallo e le spugne.		
	1370.07.tif	1938	VII	1370				*perché non voghi?* si è spezzato un remo.	XI	Il corallo e le spugne.		
	1371.07.tif	1938	VII	1371				perché non voghi? *si è spezzato un remo.*	XI	Il corallo e le spugne.		
	1372.07.tif	1938	VII	1372				*peschi con l'amo o con la rete?*	XI	Il corallo e le spugne.		
	1372bis.07.tif	1938	VII	1372			Illustrazioni	*peschi con l'amo o con la rete?*	XI	Il corallo e le spugne.		
	1373.07.tif	1938	VII	1373				*non ho piu boccone.*	XI	Il corallo e le spugne.		
	1374.07.tif	1938	VII	1374				per pescacare *le sardine* [Alosa pilchardus C., V.], ci vuole [rete usata per questo genere di pesca	XI	Il corallo e le spugne.		
	1375.07.tif	1938	VII	1375				per pescare *le triglie* [Mallus barbatus L.], ci vuole.... [rete usata], per pescare *le boghe* [Box boops L.], ci vuole--- [rete usata]	XI	Il corallo e le spugne.		
	1376.07.tif	1938	VII	1376				*i pesci respirano con le branchie.*	XI	Il corallo e le spugne.		
	1377.07.tif	1938	VII	1377				leva *le squame e le pinne al pesce!*	XI	Il corallo e le spugne.		
	1378.07.tif	1938	VII	1378				*attento alle lische* [del pesce]!	XI	Il corallo e le spugne.		
	1379.07.tif	1938	VII	1379				ho preso *un gambero* [Astacus fluviatilis L.] *e due anguille* [Anguilla vulgaris Cuv.].	XI	Il corallo e le spugne.		
	1380.07.tif	1938	VII	1380				ho preso *sedici muggini* [Mugil cephalus Cuv.] *e ventun rondinelle* [Exocoetus volitans L.].	XI	Il corallo e le spugne.		
	1381.07.tif	1938	VII	1381				ho *un nasello* [Merluccius merluccius L.] *e una trota* [Salmo fario L.].	XI	Il corallo e le spugne.		
	1382.07.tif	1938	VII	1382	a			*l'aringa* [Clupea pilchardus Art.] non mi piace.	XI	Il corallo e le spugne.		
	1382.07.tif	1938	VII	1382	b			[essi] vanno *alla tonnara* per pesare *il tonno* [Thynnus thynnus L.].	XI	Il corallo e le spugne.		
	1383.07.tif	1938	VII	1383				[essi] *vendono dei....* [altre specie di pesci conosciute dalla fonte]	XI	Il corallo e le spugne.		
	1384.07.tif	1938	VII	1384				ho visto in mare *un delfino* [Delphinus delphis L.].	XI	Il corallo e le spugne.		
	1385.07.tif	1938	VII	1385	a			ho comprato *una seppia* [Sepia officinalis L.].	XI	Il corallo e le spugne.		
	1385.07.tif	1938	VII	1385	b			mi piacciono *le ostriche* [Ostrea edulis L.] *e i polpi* [Octopus vulgaris L.].	XI	Il corallo e le spugne.		
	1386.07.tif	1938	VII	1386	a			[egli] le ha regalalo *una collana di corallo* [Corallium rubrum L. ]. 	XI	Il corallo e le spugne.		
	1386.07.tif	1938	VII	1386	b			la lavati *con la spugna!*	XI	Il corallo e le spugne.		
	1387.07.tif	1938	VII	1387				*per fare un mestiere,* ci vogliono gli arnesi adatti.	XII	Arti e mestieri: i minerali e la loro lavorazione, il carbonaio, il calzolaio, il sellaio, il falegname, il muratore, il mugnaio, ecc. ecc.		
	1388.07.tif	1938	VII	1388				per fare un mestiere, *ci vogliono gli arnesi adatti.*	XII	Arti e mestieri: i minerali e la loro lavorazione, il carbonaio, il calzolaio, il sellaio, il falegname, il muratore, il mugnaio, ecc. ecc.		
	1389.07.tif	1938	VII	1389				*sono stato a....* [la bottega del fabbro]	XII	Arti e mestieri: i minerali e la loro lavorazione, il carbonaio, il calzolaio, il sellaio, il falegname, il muratore, il mugnaio, ecc. ecc.		
	1390.07.tif	1938	VII	1390				*la fucina è spenta;* tira il mantice!	XII	Arti e mestieri: i minerali e la loro lavorazione, il carbonaio, il calzolaio, il sellaio, il falegname, il muratore, il mugnaio, ecc. ecc.		
	1391.07.tif	1938	VII	1391				la fucina è spenta; *tira il mantice!*	XII	Arti e mestieri: i minerali e la loro lavorazione, il carbonaio, il calzolaio, il sellaio, il falegname, il muratore, il mugnaio, ecc. ecc.		
	1392.07.tif	1938	VII	1392				porta la chiave *dal fabbro,* e il paiolo [di rame] *dal calderaio!*	XII	Arti e mestieri: i minerali e la loro lavorazione, il carbonaio, il calzolaio, il sellaio, il falegname, il muratore, il mugnaio, ecc. ecc.		
	1393.07.tif	1938	VII	1393				bisogna *stagnare i paioli* [di rame], se no *fanno il verderame.*	XII	Arti e mestieri: i minerali e la loro lavorazione, il carbonaio, il calzolaio, il sellaio, il falegname, il muratore, il mugnaio, ecc. ecc.		
	1394.07.tif	1938	VII	1394				piglia *il ferro rovente con le tenaglie!*	XII	Arti e mestieri: i minerali e la loro lavorazione, il carbonaio, il calzolaio, il sellaio, il falegname, il muratore, il mugnaio, ecc. ecc.		
	1395.07.tif	1938	VII	1395				per battere il ferro *sull'incudine,* si adopera *il martello.*	XII	Arti e mestieri: i minerali e la loro lavorazione, il carbonaio, il calzolaio, il sellaio, il falegname, il muratore, il mugnaio, ecc. ecc.		
	1396.07.tif	1938	VII	1396				non puoi *limare,* perché non hai una buona *lima.*	XII	Arti e mestieri: i minerali e la loro lavorazione, il carbonaio, il calzolaio, il sellaio, il falegname, il muratore, il mugnaio, ecc. ecc.		
	1397.07.tif	1938	VII	1397				*il filo di ferro è rugginoso.*	XII	Arti e mestieri: i minerali e la loro lavorazione, il carbonaio, il calzolaio, il sellaio, il falegname, il muratore, il mugnaio, ecc. ecc.		
	1398.07.tif	1938	VII	1398				*va dallo stagnaio* a far saldare questa *catena!*	XII	Arti e mestieri: i minerali e la loro lavorazione, il carbonaio, il calzolaio, il sellaio, il falegname, il muratore, il mugnaio, ecc. ecc.		
